ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	AdvancedSimulation	advancedsimulation	1710039073269	 	3.2.1
REQUEST	2394		GET_produtos	1710039147588	1710039147590	OK	 
USER	Buscar usuários	2252	END	1710039144738	1710039147597
USER	Buscar produtos	2395	START	1710039147618	1710039147618
REQUEST	2395		GET_produtos	1710039147618	1710039147620	OK	 
USER	Buscar usuários	2211	END	1710039143678	1710039147628
USER	Buscar usuários	2178	END	1710039143139	1710039147628
USER	Buscar usuários	2374	START	1710039147637	1710039147637
REQUEST	2374		GET_usuarios	1710039147637	1710039147639	OK	 
USER	Buscar produtos	2187	END	1710039142497	1710039147657
USER	Buscar produtos	2268	END	1710039144538	1710039147657
USER	Buscar produtos	2396	START	1710039147657	1710039147657
REQUEST	2396		GET_produtos	1710039147658	1710039147659	OK	 
USER	Buscar produtos	2397	START	1710039147698	1710039147698
USER	Buscar usuários	2375	START	1710039147698	1710039147698
REQUEST	2375		GET_usuarios	1710039147698	1710039147700	OK	 
REQUEST	2397		GET_produtos	1710039147698	1710039147701	OK	 
USER	Buscar usuários	2289	END	1710039145538	1710039147707
USER	Buscar usuários	2208	END	1710039143478	1710039147728
USER	Buscar produtos	2398	START	1710039147728	1710039147728
REQUEST	2398		GET_produtos	1710039147728	1710039147729	OK	 
USER	Buscar usuários	2218	END	1710039144138	1710039147748
USER	Buscar usuários	2175	END	1710039142938	1710039147767
USER	Buscar usuários	2376	START	1710039147767	1710039147767
USER	Buscar produtos	2399	START	1710039147767	1710039147767
REQUEST	2376		GET_usuarios	1710039147768	1710039147769	OK	 
REQUEST	2399		GET_produtos	1710039147768	1710039147769	OK	 
USER	Buscar produtos	2196	END	1710039142858	1710039147778
USER	Buscar produtos	2190	END	1710039142618	1710039147788
USER	Buscar produtos	2400	START	1710039147807	1710039147807
REQUEST	2400		GET_produtos	1710039147807	1710039147809	OK	 
USER	Buscar produtos	2181	END	1710039142258	1710039147828
USER	Buscar usuários	2377	START	1710039147828	1710039147828
REQUEST	2377		GET_usuarios	1710039147828	1710039147831	OK	 
USER	Buscar produtos	2401	START	1710039147848	1710039147848
REQUEST	2401		GET_produtos	1710039147848	1710039147852	OK	 
USER	Buscar produtos	2227	END	1710039143498	1710039147858
USER	Buscar produtos	2402	START	1710039147878	1710039147878
REQUEST	2402		GET_produtos	1710039147878	1710039147881	OK	 
USER	Buscar usuários	2378	START	1710039147888	1710039147888
REQUEST	2378		GET_usuarios	1710039147889	1710039147890	OK	 
USER	Buscar produtos	2403	START	1710039147918	1710039147918
REQUEST	2403		GET_produtos	1710039147918	1710039147922	OK	 
USER	Buscar usuários	2255	END	1710039144938	1710039147947
USER	Buscar usuários	2379	START	1710039147948	1710039147948
REQUEST	2379		GET_usuarios	1710039147948	1710039147949	OK	 
USER	Buscar usuários	2246	END	1710039144338	1710039147958
USER	Buscar produtos	2404	START	1710039147958	1710039147958
REQUEST	2404		GET_produtos	1710039147958	1710039147959	OK	 
USER	Buscar produtos	2194	END	1710039142778	1710039147979
USER	Buscar produtos	2405	START	1710039147988	1710039147988
REQUEST	2405		GET_produtos	1710039147988	1710039147990	OK	 
USER	Buscar usuários	2380	START	1710039148019	1710039148019
REQUEST	2380		GET_usuarios	1710039148019	1710039148023	OK	 
USER	Buscar produtos	2406	START	1710039148028	1710039148028
REQUEST	2406		GET_produtos	1710039148028	1710039148031	OK	 
USER	Buscar produtos	2407	START	1710039148068	1710039148068
REQUEST	2407		GET_produtos	1710039148068	1710039148072	OK	 
USER	Buscar usuários	2381	START	1710039148078	1710039148078
REQUEST	2381		GET_usuarios	1710039148078	1710039148080	OK	 
USER	Buscar produtos	2198	END	1710039142938	1710039148087
USER	Buscar produtos	2223	END	1710039143338	1710039148087
USER	Buscar usuários	2177	END	1710039143078	1710039148097
USER	Buscar produtos	2408	START	1710039148097	1710039148097
REQUEST	2408		GET_produtos	1710039148098	1710039148098	OK	 
USER	Buscar usuários	2382	START	1710039148138	1710039148138
USER	Buscar produtos	2409	START	1710039148138	1710039148138
REQUEST	2382		GET_usuarios	1710039148139	1710039148141	OK	 
REQUEST	2409		GET_produtos	1710039148139	1710039148142	OK	 
USER	Buscar produtos	2426	START	1710039148178	1710039148178
REQUEST	2426		GET_produtos	1710039148178	1710039148181	OK	 
USER	Buscar produtos	2224	END	1710039143378	1710039148188
USER	Buscar produtos	2238	END	1710039143939	1710039148198
USER	Buscar usuários	2410	START	1710039148208	1710039148208
REQUEST	2410		GET_usuarios	1710039148208	1710039148212	OK	 
USER	Buscar produtos	2427	START	1710039148218	1710039148218
REQUEST	2427		GET_produtos	1710039148218	1710039148221	OK	 
USER	Buscar usuários	2213	END	1710039143808	1710039148248
USER	Buscar produtos	2428	START	1710039148248	1710039148248
REQUEST	2428		GET_produtos	1710039148248	1710039148249	OK	 
USER	Buscar usuários	2298	END	1710039146138	1710039148258
USER	Buscar produtos	2232	END	1710039143697	1710039148268
USER	Buscar produtos	2271	END	1710039144658	1710039148268
USER	Buscar usuários	2411	START	1710039148268	1710039148268
REQUEST	2411		GET_usuarios	1710039148268	1710039148270	OK	 
USER	Buscar produtos	2199	END	1710039142978	1710039148277
USER	Buscar produtos	2429	START	1710039148288	1710039148288
REQUEST	2429		GET_produtos	1710039148288	1710039148289	OK	 
USER	Buscar produtos	2242	END	1710039144098	1710039148298
USER	Buscar produtos	2282	END	1710039145097	1710039148298
USER	Buscar usuários	2412	START	1710039148327	1710039148327
USER	Buscar produtos	2430	START	1710039148327	1710039148327
REQUEST	2412		GET_usuarios	1710039148328	1710039148330	OK	 
REQUEST	2430		GET_produtos	1710039148328	1710039148331	OK	 
USER	Buscar produtos	2431	START	1710039148357	1710039148357
REQUEST	2431		GET_produtos	1710039148358	1710039148359	OK	 
USER	Buscar produtos	2219	END	1710039143178	1710039148378
USER	Buscar produtos	2201	END	1710039143058	1710039148388
USER	Buscar usuários	2413	START	1710039148388	1710039148388
REQUEST	2413		GET_usuarios	1710039148389	1710039148392	OK	 
USER	Buscar produtos	2432	START	1710039148398	1710039148398
REQUEST	2432		GET_produtos	1710039148399	1710039148401	OK	 
USER	Buscar produtos	2299	END	1710039145178	1710039148438
USER	Buscar produtos	2433	START	1710039148438	1710039148438
REQUEST	2433		GET_produtos	1710039148439	1710039148443	OK	 
USER	Buscar usuários	2414	START	1710039148458	1710039148458
REQUEST	2414		GET_usuarios	1710039148458	1710039148462	OK	 
USER	Buscar produtos	2191	END	1710039142658	1710039148468
USER	Buscar produtos	2236	END	1710039143858	1710039148468
USER	Buscar produtos	2234	END	1710039143778	1710039148479
USER	Buscar produtos	2434	START	1710039148479	1710039148479
REQUEST	2434		GET_produtos	1710039148479	1710039148482	OK	 
USER	Buscar produtos	2435	START	1710039148508	1710039148508
REQUEST	2435		GET_produtos	1710039148508	1710039148510	OK	 
USER	Buscar usuários	2217	END	1710039144078	1710039148518
USER	Buscar usuários	2254	END	1710039144878	1710039148518
USER	Buscar usuários	2415	START	1710039148518	1710039148518
REQUEST	2415		GET_usuarios	1710039148518	1710039148523	OK	 
USER	Buscar usuários	2295	END	1710039145938	1710039148548
USER	Buscar produtos	2436	START	1710039148548	1710039148548
REQUEST	2436		GET_produtos	1710039148548	1710039148550	OK	 
USER	Buscar usuários	2416	START	1710039148578	1710039148578
REQUEST	2416		GET_usuarios	1710039148578	1710039148580	OK	 
USER	Buscar usuários	2327	END	1710039146328	1710039148588
USER	Buscar produtos	2437	START	1710039148588	1710039148588
REQUEST	2437		GET_produtos	1710039148588	1710039148590	OK	 
USER	Buscar produtos	2438	START	1710039148618	1710039148618
REQUEST	2438		GET_produtos	1710039148618	1710039148620	OK	 
USER	Buscar usuários	2297	END	1710039146079	1710039148638
USER	Buscar usuários	2417	START	1710039148638	1710039148638
REQUEST	2417		GET_usuarios	1710039148638	1710039148640	OK	 
USER	Buscar produtos	2283	END	1710039145138	1710039148648
USER	Buscar produtos	2225	END	1710039143419	1710039148648
USER	Buscar produtos	2202	END	1710039143098	1710039148658
USER	Buscar produtos	2439	START	1710039148658	1710039148658
REQUEST	2439		GET_produtos	1710039148658	1710039148660	OK	 
USER	Buscar produtos	2440	START	1710039148698	1710039148698
REQUEST	2440		GET_produtos	1710039148698	1710039148700	OK	 
USER	Buscar usuários	2253	END	1710039144808	1710039148707
USER	Buscar usuários	2418	START	1710039148707	1710039148707
REQUEST	2418		GET_usuarios	1710039148708	1710039148709	OK	 
USER	Buscar produtos	2240	END	1710039144018	1710039148718
USER	Buscar produtos	2441	START	1710039148728	1710039148728
REQUEST	2441		GET_produtos	1710039148728	1710039148731	OK	 
USER	Buscar produtos	2197	END	1710039142898	1710039148738
USER	Buscar produtos	2304	END	1710039145369	1710039148768
USER	Buscar usuários	2419	START	1710039148768	1710039148768
USER	Buscar produtos	2442	START	1710039148768	1710039148768
REQUEST	2442		GET_produtos	1710039148768	1710039148774	OK	 
REQUEST	2419		GET_usuarios	1710039148768	1710039148775	OK	 
USER	Buscar produtos	2195	END	1710039142818	1710039148777
USER	Buscar usuários	2288	END	1710039145478	1710039148798
USER	Buscar produtos	2443	START	1710039148808	1710039148808
REQUEST	2443		GET_produtos	1710039148808	1710039148810	OK	 
USER	Buscar usuários	2420	START	1710039148828	1710039148828
REQUEST	2420		GET_usuarios	1710039148829	1710039148830	OK	 
USER	Buscar produtos	2444	START	1710039148848	1710039148848
REQUEST	2444		GET_produtos	1710039148848	1710039148852	OK	 
USER	Buscar usuários	2215	END	1710039143939	1710039148878
USER	Buscar produtos	2445	START	1710039148879	1710039148879
REQUEST	2445		GET_produtos	1710039148879	1710039148880	OK	 
USER	Buscar usuários	2421	START	1710039148888	1710039148888
REQUEST	2421		GET_usuarios	1710039148888	1710039148890	OK	 
USER	Buscar produtos	2270	END	1710039144618	1710039148908
USER	Buscar produtos	2446	START	1710039148919	1710039148919
REQUEST	2446		GET_produtos	1710039148919	1710039148923	OK	 
USER	Buscar produtos	2447	START	1710039148958	1710039148958
USER	Buscar usuários	2422	START	1710039148958	1710039148958
REQUEST	2447		GET_produtos	1710039148959	1710039148963	OK	 
REQUEST	2422		GET_usuarios	1710039148959	1710039148964	OK	 
USER	Buscar produtos	2306	END	1710039145448	1710039148988
USER	Buscar produtos	2448	START	1710039148988	1710039148988
REQUEST	2448		GET_produtos	1710039148989	1710039148991	OK	 
USER	Buscar usuários	2287	END	1710039145408	1710039148998
USER	Buscar usuários	2423	START	1710039149018	1710039149018
REQUEST	2423		GET_usuarios	1710039149018	1710039149020	OK	 
USER	Buscar produtos	2449	START	1710039149027	1710039149027
REQUEST	2449		GET_produtos	1710039149028	1710039149029	OK	 
USER	Buscar produtos	2265	END	1710039144418	1710039149068
USER	Buscar produtos	2450	START	1710039149068	1710039149068
REQUEST	2450		GET_produtos	1710039149068	1710039149072	OK	 
USER	Buscar usuários	2424	START	1710039149078	1710039149078
REQUEST	2424		GET_usuarios	1710039149078	1710039149081	OK	 
USER	Buscar produtos	2239	END	1710039143978	1710039149089
USER	Buscar produtos	2451	START	1710039149098	1710039149098
REQUEST	2451		GET_produtos	1710039149098	1710039149099	OK	 
USER	Buscar usuários	2258	END	1710039145138	1710039149108
USER	Buscar produtos	2314	END	1710039145758	1710039149118
USER	Buscar produtos	2279	END	1710039144978	1710039149128
USER	Buscar usuários	2290	END	1710039145608	1710039149128
USER	Buscar produtos	2280	END	1710039145018	1710039149128
USER	Buscar produtos	2452	START	1710039149138	1710039149138
USER	Buscar usuários	2425	START	1710039149138	1710039149138
REQUEST	2452		GET_produtos	1710039149138	1710039149140	OK	 
REQUEST	2425		GET_usuarios	1710039149138	1710039149140	OK	 
USER	Buscar produtos	2309	END	1710039145567	1710039149148
USER	Buscar produtos	2469	START	1710039149178	1710039149178
REQUEST	2469		GET_produtos	1710039149178	1710039149183	OK	 
USER	Buscar usuários	2284	END	1710039145208	1710039149188
USER	Buscar usuários	2453	START	1710039149209	1710039149209
USER	Buscar produtos	2470	START	1710039149209	1710039149209
REQUEST	2470		GET_produtos	1710039149209	1710039149214	OK	 
REQUEST	2453		GET_usuarios	1710039149209	1710039149215	OK	 
USER	Buscar produtos	2276	END	1710039144858	1710039149218
USER	Buscar produtos	2300	END	1710039145218	1710039149229
USER	Buscar produtos	2471	START	1710039149248	1710039149248
REQUEST	2471		GET_produtos	1710039149248	1710039149251	OK	 
USER	Buscar usuários	2249	END	1710039144538	1710039149258
USER	Buscar usuários	2339	END	1710039147078	1710039149268
USER	Buscar usuários	2454	START	1710039149268	1710039149268
REQUEST	2454		GET_usuarios	1710039149268	1710039149270	OK	 
USER	Buscar produtos	2472	START	1710039149288	1710039149288
REQUEST	2472		GET_produtos	1710039149288	1710039149292	OK	 
USER	Buscar produtos	2222	END	1710039143298	1710039149308
USER	Buscar produtos	2319	END	1710039145947	1710039149308
USER	Buscar produtos	2311	END	1710039145638	1710039149319
USER	Buscar produtos	2473	START	1710039149319	1710039149319
REQUEST	2473		GET_produtos	1710039149319	1710039149323	OK	 
USER	Buscar produtos	2233	END	1710039143738	1710039149328
USER	Buscar usuários	2455	START	1710039149328	1710039149328
REQUEST	2455		GET_usuarios	1710039149328	1710039149331	OK	 
USER	Buscar usuários	2326	END	1710039146268	1710039149338
USER	Buscar produtos	2474	START	1710039149358	1710039149358
REQUEST	2474		GET_produtos	1710039149358	1710039149360	OK	 
USER	Buscar usuários	2340	END	1710039147138	1710039149368
USER	Buscar usuários	2456	START	1710039149388	1710039149388
USER	Buscar produtos	2475	START	1710039149388	1710039149388
REQUEST	2456		GET_usuarios	1710039149388	1710039149390	OK	 
REQUEST	2475		GET_produtos	1710039149388	1710039149390	OK	 
USER	Buscar produtos	2278	END	1710039144938	1710039149398
USER	Buscar produtos	2281	END	1710039145058	1710039149408
USER	Buscar usuários	2256	END	1710039145009	1710039149408
USER	Buscar produtos	2342	END	1710039146218	1710039149408
USER	Buscar produtos	2318	END	1710039145908	1710039149408
USER	Buscar produtos	2476	START	1710039149428	1710039149428
REQUEST	2476		GET_produtos	1710039149429	1710039149433	OK	 
USER	Buscar produtos	2303	END	1710039145338	1710039149438
USER	Buscar usuários	2457	START	1710039149458	1710039149458
USER	Buscar produtos	2477	START	1710039149458	1710039149458
REQUEST	2457		GET_usuarios	1710039149458	1710039149463	OK	 
REQUEST	2477		GET_produtos	1710039149458	1710039149463	OK	 
USER	Buscar usuários	2251	END	1710039144678	1710039149479
USER	Buscar produtos	2478	START	1710039149498	1710039149498
REQUEST	2478		GET_produtos	1710039149498	1710039149502	OK	 
USER	Buscar produtos	2266	END	1710039144459	1710039149508
USER	Buscar usuários	2458	START	1710039149518	1710039149518
REQUEST	2458		GET_usuarios	1710039149518	1710039149521	OK	 
USER	Buscar produtos	2479	START	1710039149538	1710039149538
REQUEST	2479		GET_produtos	1710039149539	1710039149543	OK	 
USER	Buscar produtos	2243	END	1710039144138	1710039149568
USER	Buscar produtos	2480	START	1710039149568	1710039149568
REQUEST	2480		GET_produtos	1710039149569	1710039149573	OK	 
USER	Buscar produtos	2241	END	1710039144059	1710039149578
USER	Buscar usuários	2459	START	1710039149578	1710039149578
REQUEST	2459		GET_usuarios	1710039149579	1710039149581	OK	 
USER	Buscar produtos	2263	END	1710039144338	1710039149599
USER	Buscar usuários	2370	END	1710039147388	1710039149599
USER	Buscar produtos	2316	END	1710039145839	1710039149599
USER	Buscar produtos	2481	START	1710039149608	1710039149608
REQUEST	2481		GET_produtos	1710039149608	1710039149612	OK	 
USER	Buscar usuários	2296	END	1710039146008	1710039149628
USER	Buscar produtos	2267	END	1710039144498	1710039149628
USER	Buscar usuários	2460	START	1710039149638	1710039149638
USER	Buscar produtos	2482	START	1710039149638	1710039149638
REQUEST	2460		GET_usuarios	1710039149639	1710039149643	OK	 
REQUEST	2482		GET_produtos	1710039149639	1710039149643	OK	 
USER	Buscar produtos	2273	END	1710039144738	1710039149678
USER	Buscar produtos	2483	START	1710039149678	1710039149678
REQUEST	2483		GET_produtos	1710039149678	1710039149680	OK	 
USER	Buscar produtos	2237	END	1710039143898	1710039149687
USER	Buscar produtos	2349	END	1710039146489	1710039149708
USER	Buscar produtos	2484	START	1710039149708	1710039149708
USER	Buscar usuários	2461	START	1710039149708	1710039149708
REQUEST	2461		GET_usuarios	1710039149708	1710039149709	OK	 
REQUEST	2484		GET_produtos	1710039149708	1710039149710	OK	 
USER	Buscar produtos	2272	END	1710039144698	1710039149718
USER	Buscar produtos	2485	START	1710039149748	1710039149748
REQUEST	2485		GET_produtos	1710039149748	1710039149749	OK	 
USER	Buscar usuários	2462	START	1710039149767	1710039149767
REQUEST	2462		GET_usuarios	1710039149768	1710039149770	OK	 
USER	Buscar produtos	2269	END	1710039144578	1710039149778
USER	Buscar produtos	2486	START	1710039149789	1710039149789
REQUEST	2486		GET_produtos	1710039149789	1710039149792	OK	 
USER	Buscar produtos	2487	START	1710039149818	1710039149818
REQUEST	2487		GET_produtos	1710039149819	1710039149820	OK	 
USER	Buscar usuários	2257	END	1710039145078	1710039149828
USER	Buscar usuários	2463	START	1710039149828	1710039149828
REQUEST	2463		GET_usuarios	1710039149828	1710039149829	OK	 
USER	Buscar produtos	2488	START	1710039149858	1710039149858
REQUEST	2488		GET_produtos	1710039149858	1710039149862	OK	 
USER	Buscar usuários	2464	START	1710039149888	1710039149888
USER	Buscar produtos	2489	START	1710039149888	1710039149888
REQUEST	2464		GET_usuarios	1710039149888	1710039149889	OK	 
REQUEST	2489		GET_produtos	1710039149888	1710039149890	OK	 
USER	Buscar produtos	2307	END	1710039145526	1710039149908
USER	Buscar produtos	2345	END	1710039146328	1710039149908
USER	Buscar usuários	2335	END	1710039146828	1710039149918
USER	Buscar produtos	2322	END	1710039146068	1710039149927
USER	Buscar produtos	2490	START	1710039149928	1710039149928
REQUEST	2490		GET_produtos	1710039149928	1710039149931	OK	 
USER	Buscar produtos	2358	END	1710039146828	1710039149958
USER	Buscar usuários	2465	START	1710039149958	1710039149958
USER	Buscar produtos	2491	START	1710039149958	1710039149958
REQUEST	2465		GET_usuarios	1710039149958	1710039149962	OK	 
REQUEST	2491		GET_produtos	1710039149959	1710039149963	OK	 
USER	Buscar produtos	2348	END	1710039146449	1710039149968
USER	Buscar usuários	2379	END	1710039147948	1710039149998
USER	Buscar produtos	2492	START	1710039149998	1710039149998
REQUEST	2492		GET_produtos	1710039149998	1710039150002	OK	 
USER	Buscar usuários	2286	END	1710039145338	1710039150008
USER	Buscar usuários	2466	START	1710039150018	1710039150018
REQUEST	2466		GET_usuarios	1710039150018	1710039150022	OK	 
USER	Buscar usuários	2338	END	1710039147018	1710039150038
USER	Buscar produtos	2493	START	1710039150038	1710039150038
REQUEST	2493		GET_produtos	1710039150039	1710039150043	OK	 
USER	Buscar produtos	2494	START	1710039150069	1710039150069
REQUEST	2494		GET_produtos	1710039150069	1710039150073	OK	 
USER	Buscar usuários	2467	START	1710039150078	1710039150078
REQUEST	2467		GET_usuarios	1710039150078	1710039150081	OK	 
USER	Buscar produtos	2350	END	1710039146528	1710039150098
USER	Buscar produtos	2495	START	1710039150108	1710039150108
REQUEST	2495		GET_produtos	1710039150108	1710039150112	OK	 
USER	Buscar produtos	2496	START	1710039150139	1710039150139
USER	Buscar usuários	2468	START	1710039150139	1710039150139
REQUEST	2496		GET_produtos	1710039150139	1710039150144	OK	 
REQUEST	2468		GET_usuarios	1710039150139	1710039150144	OK	 
USER	Buscar produtos	2264	END	1710039144378	1710039150178
USER	Buscar produtos	2323	END	1710039146098	1710039150179
USER	Buscar produtos	2513	START	1710039150179	1710039150179
REQUEST	2513		GET_produtos	1710039150179	1710039150182	OK	 
USER	Buscar usuários	2497	START	1710039150197	1710039150197
REQUEST	2497		GET_usuarios	1710039150198	1710039150199	OK	 
USER	Buscar produtos	2514	START	1710039150208	1710039150208
REQUEST	2514		GET_produtos	1710039150208	1710039150210	OK	 
USER	Buscar produtos	2360	END	1710039146907	1710039150218
USER	Buscar usuários	2377	END	1710039147828	1710039150228
USER	Buscar produtos	2515	START	1710039150248	1710039150248
REQUEST	2515		GET_produtos	1710039150248	1710039150250	OK	 
USER	Buscar produtos	2353	END	1710039146638	1710039150268
USER	Buscar usuários	2498	START	1710039150268	1710039150268
REQUEST	2498		GET_usuarios	1710039150269	1710039150270	OK	 
USER	Buscar usuários	2332	END	1710039146638	1710039150278
USER	Buscar produtos	2277	END	1710039144898	1710039150278
USER	Buscar produtos	2516	START	1710039150278	1710039150278
REQUEST	2516		GET_produtos	1710039150278	1710039150279	OK	 
USER	Buscar produtos	2275	END	1710039144819	1710039150298
USER	Buscar usuários	2371	END	1710039147448	1710039150307
USER	Buscar produtos	2517	START	1710039150318	1710039150318
REQUEST	2517		GET_produtos	1710039150318	1710039150320	OK	 
USER	Buscar usuários	2499	START	1710039150328	1710039150328
REQUEST	2499		GET_usuarios	1710039150328	1710039150331	OK	 
USER	Buscar produtos	2320	END	1710039145988	1710039150338
USER	Buscar produtos	2364	END	1710039147058	1710039150348
USER	Buscar produtos	2365	END	1710039147098	1710039150348
USER	Buscar produtos	2518	START	1710039150358	1710039150358
REQUEST	2518		GET_produtos	1710039150358	1710039150360	OK	 
USER	Buscar usuários	2500	START	1710039150388	1710039150388
USER	Buscar produtos	2519	START	1710039150388	1710039150388
REQUEST	2519		GET_produtos	1710039150388	1710039150390	OK	 
REQUEST	2500		GET_usuarios	1710039150388	1710039150391	OK	 
USER	Buscar produtos	2301	END	1710039145258	1710039150408
USER	Buscar produtos	2274	END	1710039144779	1710039150419
USER	Buscar produtos	2520	START	1710039150428	1710039150428
REQUEST	2520		GET_produtos	1710039150429	1710039150432	OK	 
USER	Buscar produtos	2344	END	1710039146288	1710039150438
USER	Buscar usuários	2412	END	1710039148327	1710039150438
USER	Buscar produtos	2386	END	1710039147289	1710039150448
USER	Buscar produtos	2387	END	1710039147329	1710039150448
USER	Buscar usuários	2501	START	1710039150448	1710039150448
REQUEST	2501		GET_usuarios	1710039150449	1710039150452	OK	 
USER	Buscar usuários	2333	END	1710039146698	1710039150458
USER	Buscar produtos	2521	START	1710039150458	1710039150458
REQUEST	2521		GET_produtos	1710039150458	1710039150461	OK	 
USER	Buscar usuários	2330	END	1710039146519	1710039150488
USER	Buscar usuários	2292	END	1710039145738	1710039150488
USER	Buscar produtos	2522	START	1710039150499	1710039150499
REQUEST	2522		GET_produtos	1710039150499	1710039150503	OK	 
USER	Buscar usuários	2329	END	1710039146449	1710039150519
USER	Buscar usuários	2410	END	1710039148208	1710039150519
USER	Buscar usuários	2502	START	1710039150519	1710039150519
REQUEST	2502		GET_usuarios	1710039150519	1710039150523	OK	 
USER	Buscar produtos	2312	END	1710039145678	1710039150528
USER	Buscar produtos	2523	START	1710039150528	1710039150528
REQUEST	2523		GET_produtos	1710039150528	1710039150529	OK	 
USER	Buscar usuários	2291	END	1710039145678	1710039150558
USER	Buscar produtos	2310	END	1710039145599	1710039150569
USER	Buscar produtos	2524	START	1710039150569	1710039150569
REQUEST	2524		GET_produtos	1710039150569	1710039150570	OK	 
USER	Buscar usuários	2503	START	1710039150578	1710039150578
REQUEST	2503		GET_usuarios	1710039150578	1710039150580	OK	 
USER	Buscar usuários	2374	END	1710039147637	1710039150598
USER	Buscar produtos	2525	START	1710039150609	1710039150609
REQUEST	2525		GET_produtos	1710039150609	1710039150613	OK	 
USER	Buscar usuários	2504	START	1710039150638	1710039150638
USER	Buscar produtos	2526	START	1710039150638	1710039150638
REQUEST	2526		GET_produtos	1710039150639	1710039150643	OK	 
REQUEST	2504		GET_usuarios	1710039150639	1710039150644	OK	 
USER	Buscar usuários	2413	END	1710039148388	1710039150658
USER	Buscar produtos	2527	START	1710039150678	1710039150678
REQUEST	2527		GET_produtos	1710039150679	1710039150683	OK	 
USER	Buscar usuários	2505	START	1710039150698	1710039150698
REQUEST	2505		GET_usuarios	1710039150699	1710039150702	OK	 
USER	Buscar produtos	2528	START	1710039150708	1710039150708
REQUEST	2528		GET_produtos	1710039150708	1710039150710	OK	 
USER	Buscar usuários	2293	END	1710039145807	1710039150738
USER	Buscar produtos	2313	END	1710039145718	1710039150738
USER	Buscar produtos	2384	END	1710039147218	1710039150738
USER	Buscar usuários	2328	END	1710039146389	1710039150748
USER	Buscar produtos	2529	START	1710039150748	1710039150748
REQUEST	2529		GET_produtos	1710039150748	1710039150750	OK	 
USER	Buscar usuários	2506	START	1710039150768	1710039150768
REQUEST	2506		GET_usuarios	1710039150768	1710039150770	OK	 
USER	Buscar produtos	2530	START	1710039150778	1710039150778
REQUEST	2530		GET_produtos	1710039150778	1710039150781	OK	 
USER	Buscar produtos	2308	END	1710039145527	1710039150798
USER	Buscar produtos	2531	START	1710039150818	1710039150818
REQUEST	2531		GET_produtos	1710039150819	1710039150820	OK	 
USER	Buscar usuários	2294	END	1710039145878	1710039150828
USER	Buscar usuários	2507	START	1710039150828	1710039150828
REQUEST	2507		GET_usuarios	1710039150828	1710039150830	OK	 
USER	Buscar produtos	2532	START	1710039150858	1710039150858
REQUEST	2532		GET_produtos	1710039150859	1710039150863	OK	 
USER	Buscar produtos	2397	END	1710039147698	1710039150878
USER	Buscar produtos	2317	END	1710039145868	1710039150888
USER	Buscar produtos	2396	END	1710039147657	1710039150888
USER	Buscar usuários	2508	START	1710039150888	1710039150888
USER	Buscar produtos	2533	START	1710039150889	1710039150889
REQUEST	2508		GET_usuarios	1710039150889	1710039150892	OK	 
REQUEST	2533		GET_produtos	1710039150889	1710039150893	OK	 
USER	Buscar produtos	2363	END	1710039147028	1710039150898
USER	Buscar produtos	2315	END	1710039145798	1710039150908
USER	Buscar produtos	2352	END	1710039146598	1710039150908
USER	Buscar produtos	2534	START	1710039150928	1710039150928
REQUEST	2534		GET_produtos	1710039150928	1710039150930	OK	 
USER	Buscar produtos	2402	END	1710039147878	1710039150938
USER	Buscar produtos	2393	END	1710039147549	1710039150948
USER	Buscar usuários	2509	START	1710039150948	1710039150948
REQUEST	2509		GET_usuarios	1710039150949	1710039150950	OK	 
USER	Buscar produtos	2535	START	1710039150957	1710039150957
REQUEST	2535		GET_produtos	1710039150958	1710039150959	OK	 
USER	Buscar produtos	2536	START	1710039150998	1710039150998
REQUEST	2536		GET_produtos	1710039150998	1710039151002	OK	 
USER	Buscar produtos	2366	END	1710039147138	1710039151018
USER	Buscar usuários	2510	START	1710039151018	1710039151018
REQUEST	2510		GET_usuarios	1710039151018	1710039151020	OK	 
USER	Buscar usuários	2368	END	1710039147269	1710039151028
USER	Buscar produtos	2537	START	1710039151028	1710039151028
REQUEST	2537		GET_produtos	1710039151028	1710039151031	OK	 
USER	Buscar usuários	2325	END	1710039146198	1710039151058
USER	Buscar usuários	2416	END	1710039148578	1710039151068
USER	Buscar produtos	2538	START	1710039151068	1710039151068
REQUEST	2538		GET_produtos	1710039151068	1710039151070	OK	 
USER	Buscar usuários	2511	START	1710039151078	1710039151078
REQUEST	2511		GET_usuarios	1710039151078	1710039151079	OK	 
USER	Buscar produtos	2539	START	1710039151108	1710039151108
REQUEST	2539		GET_produtos	1710039151109	1710039151112	OK	 
USER	Buscar produtos	2540	START	1710039151138	1710039151138
USER	Buscar usuários	2512	START	1710039151138	1710039151138
REQUEST	2512		GET_usuarios	1710039151138	1710039151140	OK	 
REQUEST	2540		GET_produtos	1710039151138	1710039151140	OK	 
USER	Buscar produtos	2324	END	1710039146138	1710039151169
USER	Buscar produtos	2557	START	1710039151178	1710039151178
REQUEST	2557		GET_produtos	1710039151178	1710039151183	OK	 
USER	Buscar usuários	2337	END	1710039146948	1710039151189
USER	Buscar usuários	2382	END	1710039148138	1710039151209
USER	Buscar usuários	2541	START	1710039151209	1710039151209
USER	Buscar produtos	2558	START	1710039151209	1710039151209
