ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	AdvancedSimulation	advancedsimulation	1710113231760	 	3.2.1
USER	Buscar usuários	3265	END	1710113325539	1710113329990
USER	Buscar usuários	3352	START	1710113330030	1710113330030
REQUEST	3352		GET_usuarios	1710113330030	1710113330032	OK	 
USER	Buscar usuários	3258	END	1710113325170	1710113330079
USER	Buscar usuários	3353	START	1710113330079	1710113330079
REQUEST	3353		GET_usuarios	1710113330080	1710113330082	OK	 
USER	Buscar usuários	3276	END	1710113326108	1710113330109
USER	Buscar usuários	3354	START	1710113330130	1710113330130
REQUEST	3354		GET_usuarios	1710113330130	1710113330133	OK	 
USER	Buscar usuários	3288	END	1710113326750	1710113330160
USER	Buscar usuários	3355	START	1710113330179	1710113330179
REQUEST	3355		GET_usuarios	1710113330180	1710113330183	OK	 
USER	Buscar usuários	3306	END	1710113327689	1710113330209
USER	Buscar usuários	3356	START	1710113330229	1710113330229
REQUEST	3356		GET_usuarios	1710113330230	1710113330233	OK	 
USER	Buscar usuários	3357	START	1710113330279	1710113330279
REQUEST	3357		GET_usuarios	1710113330279	1710113330283	OK	 
USER	Buscar usuários	3282	END	1710113326429	1710113330299
USER	Buscar usuários	3303	END	1710113327540	1710113330309
USER	Buscar usuários	3358	START	1710113330330	1710113330330
REQUEST	3358		GET_usuarios	1710113330330	1710113330334	OK	 
USER	Buscar usuários	3359	START	1710113330379	1710113330379
REQUEST	3359		GET_usuarios	1710113330380	1710113330383	OK	 
USER	Buscar usuários	3275	END	1710113326059	1710113330409
USER	Buscar usuários	3304	END	1710113327589	1710113330409
USER	Buscar usuários	3292	END	1710113326959	1710113330409
USER	Buscar usuários	3360	START	1710113330429	1710113330429
REQUEST	3360		GET_usuarios	1710113330429	1710113330431	OK	 
USER	Buscar usuários	3319	END	1710113328379	1710113330479
USER	Buscar usuários	3361	START	1710113330479	1710113330479
REQUEST	3361		GET_usuarios	1710113330479	1710113330481	OK	 
USER	Buscar usuários	3280	END	1710113326320	1710113330518
USER	Buscar usuários	3362	START	1710113330529	1710113330529
REQUEST	3362		GET_usuarios	1710113330529	1710113330531	OK	 
USER	Buscar usuários	3270	END	1710113325799	1710113330539
USER	Buscar usuários	3297	END	1710113327219	1710113330539
USER	Buscar usuários	3299	END	1710113327319	1710113330569
USER	Buscar usuários	3363	START	1710113330588	1710113330588
REQUEST	3363		GET_usuarios	1710113330589	1710113330592	OK	 
USER	Buscar usuários	3278	END	1710113326219	1710113330609
USER	Buscar usuários	3269	END	1710113325750	1710113330639
USER	Buscar usuários	3364	START	1710113330639	1710113330639
REQUEST	3364		GET_usuarios	1710113330639	1710113330641	OK	 
USER	Buscar usuários	3268	END	1710113325690	1710113330679
USER	Buscar usuários	3287	END	1710113326689	1710113330679
USER	Buscar usuários	3365	START	1710113330689	1710113330689
REQUEST	3365		GET_usuarios	1710113330689	1710113330690	OK	 
USER	Buscar usuários	3271	END	1710113325849	1710113330729
USER	Buscar usuários	3366	START	1710113330739	1710113330739
REQUEST	3366		GET_usuarios	1710113330739	1710113330740	OK	 
USER	Buscar usuários	3367	START	1710113330789	1710113330789
REQUEST	3367		GET_usuarios	1710113330789	1710113330790	OK	 
USER	Buscar usuários	3277	END	1710113326169	1710113330830
USER	Buscar usuários	3368	START	1710113330840	1710113330840
REQUEST	3368		GET_usuarios	1710113330840	1710113330844	OK	 
USER	Buscar usuários	3369	START	1710113330889	1710113330889
REQUEST	3369		GET_usuarios	1710113330889	1710113330891	OK	 
USER	Buscar usuários	3308	END	1710113327799	1710113330919
USER	Buscar usuários	3327	END	1710113328780	1710113330940
USER	Buscar usuários	3370	START	1710113330940	1710113330940
REQUEST	3370		GET_usuarios	1710113330940	1710113330944	OK	 
USER	Buscar usuários	3312	END	1710113328009	1710113330989
USER	Buscar usuários	3371	START	1710113330989	1710113330989
REQUEST	3371		GET_usuarios	1710113330989	1710113330992	OK	 
USER	Buscar usuários	3372	START	1710113331039	1710113331039
REQUEST	3372		GET_usuarios	1710113331039	1710113331041	OK	 
USER	Buscar usuários	3283	END	1710113326479	1710113331058
USER	Buscar usuários	3373	START	1710113331089	1710113331089
REQUEST	3373		GET_usuarios	1710113331090	1710113331093	OK	 
USER	Buscar usuários	3332	END	1710113329030	1710113331139
USER	Buscar usuários	3374	START	1710113331139	1710113331139
REQUEST	3374		GET_usuarios	1710113331140	1710113331143	OK	 
USER	Buscar usuários	3324	END	1710113328629	1710113331169
USER	Buscar usuários	3326	END	1710113328729	1710113331179
USER	Buscar usuários	3375	START	1710113331190	1710113331190
REQUEST	3375		GET_usuarios	1710113331190	1710113331194	OK	 
USER	Buscar usuários	3376	START	1710113331240	1710113331240
REQUEST	3376		GET_usuarios	1710113331240	1710113331242	OK	 
USER	Buscar usuários	3325	END	1710113328679	1710113331289
USER	Buscar usuários	3377	START	1710113331289	1710113331289
REQUEST	3377		GET_usuarios	1710113331289	1710113331291	OK	 
USER	Buscar usuários	3300	END	1710113327380	1710113331299
USER	Buscar usuários	3301	END	1710113327429	1710113331329
USER	Buscar usuários	3378	START	1710113331339	1710113331339
REQUEST	3378		GET_usuarios	1710113331339	1710113331341	OK	 
USER	Buscar usuários	3296	END	1710113327169	1710113331349
USER	Buscar usuários	3379	START	1710113331389	1710113331389
REQUEST	3379		GET_usuarios	1710113331389	1710113331391	OK	 
USER	Buscar usuários	3380	START	1710113331439	1710113331439
REQUEST	3380		GET_usuarios	1710113331440	1710113331444	OK	 
USER	Buscar usuários	3381	START	1710113331490	1710113331490
REQUEST	3381		GET_usuarios	1710113331490	1710113331491	OK	 
USER	Buscar usuários	3298	END	1710113327269	1710113331519
USER	Buscar usuários	3313	END	1710113328059	1710113331549
USER	Buscar usuários	3382	START	1710113331549	1710113331549
REQUEST	3382		GET_usuarios	1710113331549	1710113331552	OK	 
USER	Buscar usuários	3311	END	1710113327959	1710113331759
USER	Buscar usuários	3310	END	1710113327899	1710113331779
USER	Buscar usuários	3320	END	1710113328429	1710113331779
USER	Buscar usuários	3316	END	1710113328219	1710113331809
USER	Buscar usuários	3328	END	1710113328829	1710113331840
USER	Buscar usuários	3348	END	1710113329829	1710113331879
USER	Buscar usuários	3383	START	1710113331900	1710113331900
REQUEST	3383		GET_usuarios	1710113331900	1710113331903	OK	 
USER	Buscar usuários	3345	END	1710113329679	1710113331909
USER	Buscar usuários	3384	START	1710113331920	1710113331920
REQUEST	3384		GET_usuarios	1710113331920	1710113331923	OK	 
USER	Buscar usuários	3307	END	1710113327739	1710113331929
USER	Buscar usuários	3305	END	1710113327639	1710113331940
USER	Buscar usuários	3317	END	1710113328269	1710113331940
USER	Buscar usuários	3385	START	1710113332039	1710113332039
REQUEST	3385		GET_usuarios	1710113332040	1710113332044	OK	 
USER	Buscar usuários	3339	END	1710113329379	1710113332059
USER	Buscar usuários	3321	END	1710113328479	1710113332070
USER	Buscar usuários	3386	START	1710113332089	1710113332089
REQUEST	3386		GET_usuarios	1710113332090	1710113332093	OK	 
USER	Buscar usuários	3344	END	1710113329630	1710113332110
USER	Buscar usuários	3349	END	1710113329879	1710113332120
USER	Buscar usuários	3387	START	1710113332129	1710113332129
REQUEST	3387		GET_usuarios	1710113332130	1710113332133	OK	 
USER	Buscar usuários	3388	START	1710113332150	1710113332150
REQUEST	3388		GET_usuarios	1710113332150	1710113332153	OK	 
USER	Buscar usuários	3302	END	1710113327479	1710113332219
USER	Buscar usuários	3309	END	1710113327849	1710113332290
USER	Buscar usuários	3351	END	1710113329979	1710113332359
USER	Buscar usuários	3389	START	1710113332369	1710113332369
REQUEST	3389		GET_usuarios	1710113332370	1710113332373	OK	 
USER	Buscar usuários	3314	END	1710113328109	1710113332419
USER	Buscar usuários	3390	START	1710113332419	1710113332419
REQUEST	3390		GET_usuarios	1710113332420	1710113332423	OK	 
USER	Buscar usuários	3391	START	1710113332459	1710113332459
REQUEST	3391		GET_usuarios	1710113332459	1710113332463	OK	 
USER	Buscar usuários	3392	START	1710113332479	1710113332479
REQUEST	3392		GET_usuarios	1710113332479	1710113332483	OK	 
USER	Buscar usuários	3393	START	1710113332489	1710113332489
REQUEST	3393		GET_usuarios	1710113332490	1710113332492	OK	 
USER	Buscar usuários	3342	END	1710113329529	1710113332509
USER	Buscar usuários	3394	START	1710113332549	1710113332549
REQUEST	3394		GET_usuarios	1710113332549	1710113332551	OK	 
USER	Buscar usuários	3359	END	1710113330379	1710113332619
USER	Buscar usuários	3395	START	1710113332670	1710113332670
REQUEST	3395		GET_usuarios	1710113332670	1710113332674	OK	 
USER	Buscar usuários	3362	END	1710113330529	1710113332730
USER	Buscar usuários	3318	END	1710113328319	1710113332739
USER	Buscar usuários	3340	END	1710113329429	1710113332810
USER	Buscar usuários	3365	END	1710113330689	1710113332810
USER	Buscar usuários	3322	END	1710113328529	1710113332819
USER	Buscar usuários	3396	START	1710113332899	1710113332899
REQUEST	3396		GET_usuarios	1710113332900	1710113332904	OK	 
USER	Buscar usuários	3330	END	1710113328929	1710113332910
USER	Buscar usuários	3397	START	1710113332910	1710113332910
REQUEST	3397		GET_usuarios	1710113332910	1710113332913	OK	 
USER	Buscar usuários	3315	END	1710113328169	1710113332990
USER	Buscar usuários	3369	END	1710113330889	1710113333039
USER	Buscar usuários	3398	START	1710113333039	1710113333039
REQUEST	3398		GET_usuarios	1710113333040	1710113333043	OK	 
USER	Buscar usuários	3336	END	1710113329229	1710113333079
USER	Buscar usuários	3399	START	1710113333209	1710113333209
REQUEST	3399		GET_usuarios	1710113333209	1710113333211	OK	 
USER	Buscar usuários	3400	START	1710113333239	1710113333239
REQUEST	3400		GET_usuarios	1710113333240	1710113333241	OK	 
USER	Buscar usuários	3355	END	1710113330179	1710113333269
USER	Buscar usuários	3323	END	1710113328579	1710113333299
USER	Buscar usuários	3331	END	1710113328979	1710113333309
USER	Buscar usuários	3333	END	1710113329080	1710113333309
USER	Buscar usuários	3335	END	1710113329179	1710113333320
USER	Buscar usuários	3371	END	1710113330989	1710113333320
USER	Buscar usuários	3334	END	1710113329130	1710113333329
USER	Buscar usuários	3401	START	1710113333329	1710113333329
REQUEST	3401		GET_usuarios	1710113333329	1710113333331	OK	 
USER	Buscar usuários	3402	START	1710113333369	1710113333369
REQUEST	3402		GET_usuarios	1710113333369	1710113333371	OK	 
USER	Buscar usuários	3403	START	1710113333429	1710113333429
REQUEST	3403		GET_usuarios	1710113333430	1710113333433	OK	 
USER	Buscar usuários	3363	END	1710113330588	1710113333460
USER	Buscar usuários	3337	END	1710113329280	1710113333510
USER	Buscar usuários	3404	START	1710113333579	1710113333579
REQUEST	3404		GET_usuarios	1710113333579	1710113333582	OK	 
USER	Buscar usuários	3350	END	1710113329929	1710113333610
USER	Buscar usuários	3343	END	1710113329579	1710113333619
USER	Buscar usuários	3382	END	1710113331549	1710113333709
USER	Buscar usuários	3338	END	1710113329330	1710113333780
USER	Buscar usuários	3405	START	1710113333780	1710113333780
REQUEST	3405		GET_usuarios	1710113333780	1710113333783	OK	 
USER	Buscar usuários	3329	END	1710113328879	1710113333869
USER	Buscar usuários	3346	END	1710113329729	1710113333880
USER	Buscar usuários	3357	END	1710113330279	1710113333880
USER	Buscar usuários	3407	START	1710113333880	1710113333880
USER	Buscar usuários	3406	START	1710113333880	1710113333880
REQUEST	3407		GET_usuarios	1710113333881	1710113333885	OK	 
REQUEST	3406		GET_usuarios	1710113333881	1710113333886	OK	 
USER	Buscar usuários	3352	END	1710113330030	1710113333920
USER	Buscar usuários	3408	START	1710113333920	1710113333920
REQUEST	3408		GET_usuarios	1710113333921	1710113333924	OK	 
USER	Buscar usuários	3354	END	1710113330130	1710113333950
USER	Buscar usuários	3380	END	1710113331439	1710113333950
USER	Buscar usuários	3353	END	1710113330079	1710113333959
USER	Buscar usuários	3409	START	1710113334009	1710113334009
REQUEST	3409		GET_usuarios	1710113334009	1710113334014	OK	 
USER	Buscar usuários	3410	START	1710113334019	1710113334019
REQUEST	3410		GET_usuarios	1710113334019	1710113334022	OK	 
USER	Buscar usuários	3361	END	1710113330479	1710113334079
USER	Buscar usuários	3376	END	1710113331240	1710113334149
USER	Buscar usuários	3411	START	1710113334209	1710113334209
REQUEST	3411		GET_usuarios	1710113334209	1710113334214	OK	 
USER	Buscar usuários	3383	END	1710113331900	1710113334270
USER	Buscar usuários	3385	END	1710113332039	1710113334279
USER	Buscar usuários	3347	END	1710113329779	1710113334290
USER	Buscar usuários	3412	START	1710113334329	1710113334329
REQUEST	3412		GET_usuarios	1710113334330	1710113334332	OK	 
USER	Buscar usuários	3341	END	1710113329479	1710113334339
USER	Buscar usuários	3374	END	1710113331139	1710113334420
USER	Buscar usuários	3358	END	1710113330330	1710113334449
USER	Buscar usuários	3381	END	1710113331490	1710113334490
USER	Buscar usuários	3384	END	1710113331920	1710113334509
USER	Buscar usuários	3413	START	1710113334519	1710113334519
REQUEST	3413		GET_usuarios	1710113334520	1710113334523	OK	 
USER	Buscar usuários	3378	END	1710113331339	1710113334530
USER	Buscar usuários	3392	END	1710113332479	1710113334530
USER	Buscar usuários	3414	START	1710113334549	1710113334549
REQUEST	3414		GET_usuarios	1710113334550	1710113334553	OK	 
USER	Buscar usuários	3416	START	1710113334619	1710113334619
USER	Buscar usuários	3415	START	1710113334619	1710113334619
REQUEST	3416		GET_usuarios	1710113334619	1710113334623	OK	 
REQUEST	3415		GET_usuarios	1710113334619	1710113334624	OK	 
USER	Buscar usuários	3417	START	1710113334669	1710113334669
REQUEST	3417		GET_usuarios	1710113334670	1710113334674	OK	 
USER	Buscar usuários	3368	END	1710113330840	1710113334680
USER	Buscar usuários	3377	END	1710113331289	1710113334769
USER	Buscar usuários	3418	START	1710113334829	1710113334829
REQUEST	3418		GET_usuarios	1710113334829	1710113334831	OK	 
USER	Buscar usuários	3379	END	1710113331389	1710113334860
USER	Buscar usuários	3419	START	1710113334880	1710113334880
REQUEST	3419		GET_usuarios	1710113334880	1710113334885	OK	 
USER	Buscar usuários	3420	START	1710113334930	1710113334930
REQUEST	3420		GET_usuarios	1710113334930	1710113334934	OK	 
USER	Buscar usuários	3422	START	1710113334939	1710113334939
USER	Buscar usuários	3421	START	1710113334939	1710113334939
REQUEST	3421		GET_usuarios	1710113334939	1710113334942	OK	 
REQUEST	3422		GET_usuarios	1710113334939	1710113334942	OK	 
USER	Buscar usuários	3423	START	1710113334969	1710113334969
REQUEST	3423		GET_usuarios	1710113334970	1710113334973	OK	 
USER	Buscar usuários	3424	START	1710113334988	1710113334988
REQUEST	3424		GET_usuarios	1710113334989	1710113334990	OK	 
USER	Buscar usuários	3364	END	1710113330639	1710113335009
USER	Buscar usuários	3372	END	1710113331039	1710113335050
USER	Buscar usuários	3425	START	1710113335059	1710113335059
REQUEST	3425		GET_usuarios	1710113335060	1710113335063	OK	 
USER	Buscar usuários	3360	END	1710113330429	1710113335079
USER	Buscar usuários	3375	END	1710113331190	1710113335100
USER	Buscar usuários	3426	START	1710113335119	1710113335119
REQUEST	3426		GET_usuarios	1710113335120	1710113335123	OK	 
USER	Buscar usuários	3388	END	1710113332150	1710113335169
USER	Buscar usuários	3356	END	1710113330229	1710113335180
USER	Buscar usuários	3427	START	1710113335189	1710113335189
REQUEST	3427		GET_usuarios	1710113335189	1710113335191	OK	 
USER	Buscar usuários	3428	START	1710113335199	1710113335199
REQUEST	3428		GET_usuarios	1710113335199	1710113335200	OK	 
USER	Buscar usuários	3387	END	1710113332129	1710113335329
USER	Buscar usuários	3373	END	1710113331089	1710113335429
USER	Buscar usuários	3429	START	1710113335429	1710113335429
REQUEST	3429		GET_usuarios	1710113335430	1710113335432	OK	 
USER	Buscar usuários	3366	END	1710113330739	1710113335440
USER	Buscar usuários	3367	END	1710113330789	1710113335459
USER	Buscar usuários	3430	START	1710113335559	1710113335559
REQUEST	3430		GET_usuarios	1710113335559	1710113335563	OK	 
USER	Buscar usuários	3391	END	1710113332459	1710113335619
USER	Buscar usuários	3431	START	1710113335700	1710113335700
REQUEST	3431		GET_usuarios	1710113335701	1710113335704	OK	 
USER	Buscar usuários	3401	END	1710113333329	1710113335760
USER	Buscar usuários	3370	END	1710113330940	1710113335799
USER	Buscar usuários	3399	END	1710113333209	1710113335839
USER	Buscar usuários	3393	END	1710113332489	1710113335909
USER	Buscar usuários	3432	START	1710113335990	1710113335990
REQUEST	3432		GET_usuarios	1710113335990	1710113335995	OK	 
USER	Buscar usuários	3433	START	1710113336009	1710113336009
REQUEST	3433		GET_usuarios	1710113336009	1710113336011	OK	 
USER	Buscar usuários	3434	START	1710113336090	1710113336090
REQUEST	3434		GET_usuarios	1710113336090	1710113336094	OK	 
USER	Buscar usuários	3390	END	1710113332419	1710113336119
USER	Buscar usuários	3402	END	1710113333369	1710113336119
USER	Buscar usuários	3386	END	1710113332089	1710113336150
USER	Buscar usuários	3404	END	1710113333579	1710113336150
USER	Buscar usuários	3394	END	1710113332549	1710113336200
USER	Buscar usuários	3435	START	1710113336299	1710113336299
REQUEST	3435		GET_usuarios	1710113336299	1710113336303	OK	 
USER	Buscar usuários	3395	END	1710113332670	1710113336349
USER	Buscar usuários	3403	END	1710113333429	1710113336359
USER	Buscar usuários	3436	START	1710113336429	1710113336429
REQUEST	3436		GET_usuarios	1710113336430	1710113336434	OK	 
USER	Buscar usuários	3389	END	1710113332369	1710113336509
USER	Buscar usuários	3437	START	1710113336559	1710113336559
REQUEST	3437		GET_usuarios	1710113336559	1710113336563	OK	 
USER	Buscar usuários	3405	END	1710113333780	1710113336669
USER	Buscar usuários	3438	START	1710113336720	1710113336720
REQUEST	3438		GET_usuarios	1710113336720	1710113336724	OK	 
USER	Buscar usuários	3398	END	1710113333039	1710113336809
USER	Buscar usuários	3439	START	1710113336889	1710113336889
REQUEST	3439		GET_usuarios	1710113336890	1710113336894	OK	 
USER	Buscar usuários	3410	END	1710113334019	1710113336999
USER	Buscar usuários	3440	START	1710113337008	1710113337008
REQUEST	3440		GET_usuarios	1710113337009	1710113337010	OK	 
USER	Buscar usuários	3441	START	1710113337079	1710113337079
REQUEST	3441		GET_usuarios	1710113337079	1710113337082	OK	 
USER	Buscar usuários	3406	END	1710113333880	1710113337090
USER	Buscar usuários	3413	END	1710113334519	1710113337109
USER	Buscar usuários	3442	START	1710113337139	1710113337139
REQUEST	3442		GET_usuarios	1710113337139	1710113337142	OK	 
USER	Buscar usuários	3443	START	1710113337159	1710113337159
REQUEST	3443		GET_usuarios	1710113337160	1710113337161	OK	 
USER	Buscar usuários	3409	END	1710113334009	1710113337199
USER	Buscar usuários	3444	START	1710113337199	1710113337199
REQUEST	3444		GET_usuarios	1710113337199	1710113337201	OK	 
USER	Buscar usuários	3445	START	1710113337209	1710113337209
REQUEST	3445		GET_usuarios	1710113337209	1710113337211	OK	 
USER	Buscar usuários	3408	END	1710113333920	1710113337239
USER	Buscar usuários	3421	END	1710113334939	1710113337329
USER	Buscar usuários	3446	START	1710113337459	1710113337459
REQUEST	3446		GET_usuarios	1710113337459	1710113337462	OK	 
USER	Buscar usuários	3447	START	1710113337569	1710113337569
REQUEST	3447		GET_usuarios	1710113337570	1710113337572	OK	 
USER	Buscar usuários	3448	START	1710113337579	1710113337579
REQUEST	3448		GET_usuarios	1710113337580	1710113337586	OK	 
USER	Buscar usuários	3449	START	1710113337619	1710113337619
REQUEST	3449		GET_usuarios	1710113337619	1710113337621	OK	 
USER	Buscar usuários	3396	END	1710113332899	1710113337670
USER	Buscar usuários	3450	START	1710113337679	1710113337679
REQUEST	3450		GET_usuarios	1710113337679	1710113337681	OK	 
USER	Buscar usuários	3451	START	1710113337689	1710113337689
REQUEST	3451		GET_usuarios	1710113337690	1710113337692	OK	 
USER	Buscar usuários	3416	END	1710113334619	1710113337720
USER	Buscar usuários	3411	END	1710113334209	1710113337739
USER	Buscar usuários	3452	START	1710113337749	1710113337749
REQUEST	3452		GET_usuarios	1710113337749	1710113337753	OK	 
USER	Buscar usuários	3415	END	1710113334619	1710113337769
USER	Buscar usuários	3400	END	1710113333239	1710113337779
USER	Buscar usuários	3453	START	1710113337799	1710113337799
REQUEST	3453		GET_usuarios	1710113337799	1710113337802	OK	 
USER	Buscar usuários	3397	END	1710113332910	1710113337829
USER	Buscar usuários	3454	START	1710113337860	1710113337860
REQUEST	3454		GET_usuarios	1710113337860	1710113337863	OK	 
USER	Buscar usuários	3455	START	1710113337949	1710113337949
REQUEST	3455		GET_usuarios	1710113337949	1710113337952	OK	 
USER	Buscar usuários	3412	END	1710113334329	1710113337959
USER	Buscar usuários	3456	START	1710113337979	1710113337979
REQUEST	3456		GET_usuarios	1710113337980	1710113337983	OK	 
USER	Buscar usuários	3419	END	1710113334880	1710113338009
USER	Buscar usuários	3457	START	1710113338109	1710113338109
REQUEST	3457		GET_usuarios	1710113338109	1710113338110	OK	 
USER	Buscar usuários	3458	START	1710113338139	1710113338139
REQUEST	3458		GET_usuarios	1710113338139	1710113338142	OK	 
USER	Buscar usuários	3425	END	1710113335059	1710113338149
USER	Buscar usuários	3459	START	1710113338259	1710113338259
REQUEST	3459		GET_usuarios	1710113338260	1710113338263	OK	 
USER	Buscar usuários	3460	START	1710113338299	1710113338299
REQUEST	3460		GET_usuarios	1710113338299	1710113338302	OK	 
USER	Buscar usuários	3434	END	1710113336090	1710113338320
USER	Buscar usuários	3407	END	1710113333880	1710113338379
USER	Buscar usuários	3417	END	1710113334669	1710113338398
USER	Buscar usuários	3427	END	1710113335189	1710113338449
USER	Buscar usuários	3426	END	1710113335119	1710113338469
USER	Buscar usuários	3461	START	1710113338489	1710113338489
REQUEST	3461		GET_usuarios	1710113338490	1710113338492	OK	 
USER	Buscar usuários	3435	END	1710113336299	1710113338499
USER	Buscar usuários	3420	END	1710113334930	1710113338509
USER	Buscar usuários	3430	END	1710113335559	1710113338739
USER	Buscar usuários	3423	END	1710113334969	1710113338760
USER	Buscar usuários	3462	START	1710113338889	1710113338889
USER	Buscar usuários	3463	START	1710113338889	1710113338889
REQUEST	3463		GET_usuarios	1710113338889	1710113338891	OK	 
REQUEST	3462		GET_usuarios	1710113338889	1710113338891	OK	 
USER	Buscar usuários	3422	END	1710113334939	1710113338970
USER	Buscar usuários	3464	START	1710113338970	1710113338970
REQUEST	3464		GET_usuarios	1710113338970	1710113338974	OK	 
USER	Buscar usuários	3465	START	1710113338998	1710113338998
REQUEST	3465		GET_usuarios	1710113338999	1710113339000	OK	 
USER	Buscar usuários	3466	START	1710113339169	1710113339169
REQUEST	3466		GET_usuarios	1710113339170	1710113339174	OK	 
USER	Buscar usuários	3414	END	1710113334549	1710113339220
USER	Buscar usuários	3467	START	1710113339279	1710113339279
USER	Buscar usuários	3468	START	1710113339279	1710113339279
REQUEST	3468		GET_usuarios	1710113339279	1710113339281	OK	 
REQUEST	3467		GET_usuarios	1710113339279	1710113339281	OK	 
USER	Buscar usuários	3431	END	1710113335700	1710113339309
USER	Buscar usuários	3469	START	1710113339489	1710113339489
REQUEST	3469		GET_usuarios	1710113339489	1710113339493	OK	 
USER	Buscar usuários	3441	END	1710113337079	1710113339499
USER	Buscar usuários	3424	END	1710113334988	1710113339519
USER	Buscar usuários	3443	END	1710113337159	1710113339629
USER	Buscar usuários	3436	END	1710113336429	1710113339679
USER	Buscar usuários	3470	START	1710113339699	1710113339699
REQUEST	3470		GET_usuarios	1710113339699	1710113339702	OK	 
USER	Buscar usuários	3428	END	1710113335199	1710113339749
USER	Buscar usuários	3471	START	1710113339769	1710113339769
REQUEST	3471		GET_usuarios	1710113339769	1710113339771	OK	 
USER	Buscar usuários	3472	START	1710113339789	1710113339789
REQUEST	3472		GET_usuarios	1710113339789	1710113339791	OK	 
USER	Buscar usuários	3473	START	1710113339839	1710113339839
REQUEST	3473		GET_usuarios	1710113339839	1710113339841	OK	 
USER	Buscar usuários	3418	END	1710113334829	1710113339849
USER	Buscar usuários	3474	START	1710113340039	1710113340039
REQUEST	3474		GET_usuarios	1710113340040	1710113340042	OK	 
USER	Buscar usuários	3452	END	1710113337749	1710113340060
USER	Buscar usuários	3442	END	1710113337139	1710113340140
USER	Buscar usuários	3475	START	1710113340179	1710113340179
REQUEST	3475		GET_usuarios	1710113340179	1710113340180	OK	 
USER	Buscar usuários	3440	END	1710113337008	1710113340199
USER	Buscar usuários	3457	END	1710113338109	1710113340199
USER	Buscar usuários	3449	END	1710113337619	1710113340229
USER	Buscar usuários	3446	END	1710113337459	1710113340249
USER	Buscar usuários	3476	START	1710113340260	1710113340260
REQUEST	3476		GET_usuarios	1710113340260	1710113340263	OK	 
USER	Buscar usuários	3429	END	1710113335429	1710113340279
USER	Buscar usuários	3447	END	1710113337569	1710113340280
USER	Buscar usuários	3477	START	1710113340399	1710113340399
REQUEST	3477		GET_usuarios	1710113340400	1710113340404	OK	 
USER	Buscar usuários	3448	END	1710113337579	1710113340419
USER	Buscar usuários	3433	END	1710113336009	1710113340489
USER	Buscar usuários	3478	START	1710113340499	1710113340499
REQUEST	3478		GET_usuarios	1710113340499	1710113340500	OK	 
USER	Buscar usuários	3437	END	1710113336559	1710113340509
USER	Buscar usuários	3479	START	1710113340559	1710113340559
REQUEST	3479		GET_usuarios	1710113340559	1710113340561	OK	 
USER	Buscar usuários	3458	END	1710113338139	1710113340639
USER	Buscar usuários	3480	START	1710113340639	1710113340639
REQUEST	3480		GET_usuarios	1710113340640	1710113340641	OK	 
USER	Buscar usuários	3455	END	1710113337949	1710113340649
USER	Buscar usuários	3481	START	1710113340649	1710113340649
REQUEST	3481		GET_usuarios	1710113340649	1710113340650	OK	 
USER	Buscar usuários	3453	END	1710113337799	1710113340669
USER	Buscar usuários	3482	START	1710113340729	1710113340729
REQUEST	3482		GET_usuarios	1710113340729	1710113340731	OK	 
USER	Buscar usuários	3432	END	1710113335990	1710113340889
USER	Buscar usuários	3460	END	1710113338299	1710113340899
USER	Buscar usuários	3483	START	1710113340969	1710113340969
REQUEST	3483		GET_usuarios	1710113340970	1710113340971	OK	 
USER	Buscar usuários	3438	END	1710113336720	1710113340989
USER	Buscar usuários	3484	START	1710113341019	1710113341019
REQUEST	3484		GET_usuarios	1710113341019	1710113341021	OK	 
USER	Buscar usuários	3454	END	1710113337860	1710113341109
USER	Buscar usuários	3485	START	1710113341109	1710113341109
REQUEST	3485		GET_usuarios	1710113341110	1710113341112	OK	 
USER	Buscar usuários	3459	END	1710113338259	1710113341129
USER	Buscar usuários	3465	END	1710113338998	1710113341190
USER	Buscar usuários	3486	START	1710113341190	1710113341190
REQUEST	3486		GET_usuarios	1710113341190	1710113341192	OK	 
USER	Buscar usuários	3468	END	1710113339279	1710113341309
USER	Buscar usuários	3439	END	1710113336889	1710113341389
USER	Buscar usuários	3487	START	1710113341479	1710113341479
REQUEST	3487		GET_usuarios	1710113341480	1710113341483	OK	 
USER	Buscar usuários	3456	END	1710113337979	1710113341539
USER	Buscar usuários	3445	END	1710113337209	1710113341550
USER	Buscar usuários	3488	START	1710113341559	1710113341559
REQUEST	3488		GET_usuarios	1710113341559	1710113341562	OK	 
USER	Buscar usuários	3489	START	1710113341569	1710113341569
REQUEST	3489		GET_usuarios	1710113341570	1710113341571	OK	 
USER	Buscar usuários	3490	START	1710113341599	1710113341599
REQUEST	3490		GET_usuarios	1710113341600	1710113341602	OK	 
USER	Buscar usuários	3464	END	1710113338970	1710113341639
USER	Buscar usuários	3491	START	1710113341659	1710113341659
REQUEST	3491		GET_usuarios	1710113341659	1710113341660	OK	 
USER	Buscar usuários	3461	END	1710113338489	1710113341709
USER	Buscar usuários	3493	START	1710113341749	1710113341749
USER	Buscar usuários	3492	START	1710113341749	1710113341749
REQUEST	3492		GET_usuarios	1710113341750	1710113341754	OK	 
REQUEST	3493		GET_usuarios	1710113341750	1710113341755	OK	 
